sentence,prep_LEMMA,sentence_PP_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embedobj_NUM,embedobj_GEN,embedobj_ZIPF,verb_LEMMA
the lady likes the girls near the boys.,near,peripheral,sg,f,4.95,pl,f,5.38,pl,m,5.17,like
the lady near the boys likes the girls.,near,center_embedding,sg,f,4.95,pl,f,5.38,pl,m,5.17,like
the lady likes the girls behind the boys.,behind,peripheral,sg,f,4.95,pl,f,5.38,pl,m,5.17,like
the lady behind the boys likes the girls.,behind,center_embedding,sg,f,4.95,pl,f,5.38,pl,m,5.17,like
the ladies see the girl near the boy.,near,peripheral,pl,f,4.95,sg,f,5.38,sg,m,5.17,see
the ladies near the boy see the girl.,near,center_embedding,pl,f,4.95,sg,f,5.38,sg,m,5.17,see
the ladies see the girl behind the boy.,behind,peripheral,pl,f,4.95,sg,f,5.38,sg,m,5.17,see
the ladies behind the boy see the girl.,behind,center_embedding,pl,f,4.95,sg,f,5.38,sg,m,5.17,see
the ladies like the girl near the boy.,near,peripheral,pl,f,4.95,sg,f,5.38,sg,m,5.17,like
the ladies near the boy like the girl.,near,center_embedding,pl,f,4.95,sg,f,5.38,sg,m,5.17,like
the ladies like the girl behind the boy.,behind,peripheral,pl,f,4.95,sg,f,5.38,sg,m,5.17,like
the ladies behind the boy like the girl.,behind,center_embedding,pl,f,4.95,sg,f,5.38,sg,m,5.17,like
the ladies see the girl near the boys.,near,peripheral,pl,f,4.95,sg,f,5.38,pl,m,5.17,see
the ladies near the boys see the girl.,near,center_embedding,pl,f,4.95,sg,f,5.38,pl,m,5.17,see
the ladies see the girl behind the boys.,behind,peripheral,pl,f,4.95,sg,f,5.38,pl,m,5.17,see
the ladies behind the boys see the girl.,behind,center_embedding,pl,f,4.95,sg,f,5.38,pl,m,5.17,see
the ladies like the girl near the boys.,near,peripheral,pl,f,4.95,sg,f,5.38,pl,m,5.17,like
the ladies near the boys like the girl.,near,center_embedding,pl,f,4.95,sg,f,5.38,pl,m,5.17,like
the ladies like the girl behind the boys.,behind,peripheral,pl,f,4.95,sg,f,5.38,pl,m,5.17,like
the ladies behind the boys like the girl.,behind,center_embedding,pl,f,4.95,sg,f,5.38,pl,m,5.17,like
the ladies see the girls near the boy.,near,peripheral,pl,f,4.95,pl,f,5.38,sg,m,5.17,see
the ladies near the boy see the girls.,near,center_embedding,pl,f,4.95,pl,f,5.38,sg,m,5.17,see
the ladies see the girls behind the boy.,behind,peripheral,pl,f,4.95,pl,f,5.38,sg,m,5.17,see
the ladies behind the boy see the girls.,behind,center_embedding,pl,f,4.95,pl,f,5.38,sg,m,5.17,see
the ladies like the girls near the boy.,near,peripheral,pl,f,4.95,pl,f,5.38,sg,m,5.17,like
the ladies near the boy like the girls.,near,center_embedding,pl,f,4.95,pl,f,5.38,sg,m,5.17,like
the ladies like the girls behind the boy.,behind,peripheral,pl,f,4.95,pl,f,5.38,sg,m,5.17,like
the ladies behind the boy like the girls.,behind,center_embedding,pl,f,4.95,pl,f,5.38,sg,m,5.17,like
the ladies see the girls near the boys.,near,peripheral,pl,f,4.95,pl,f,5.38,pl,m,5.17,see
the ladies near the boys see the girls.,near,center_embedding,pl,f,4.95,pl,f,5.38,pl,m,5.17,see
the ladies see the girls behind the boys.,behind,peripheral,pl,f,4.95,pl,f,5.38,pl,m,5.17,see
the ladies behind the boys see the girls.,behind,center_embedding,pl,f,4.95,pl,f,5.38,pl,m,5.17,see
the ladies like the girls near the boys.,near,peripheral,pl,f,4.95,pl,f,5.38,pl,m,5.17,like
the ladies near the boys like the girls.,near,center_embedding,pl,f,4.95,pl,f,5.38,pl,m,5.17,like
the ladies like the girls behind the boys.,behind,peripheral,pl,f,4.95,pl,f,5.38,pl,m,5.17,like
the ladies behind the boys like the girls.,behind,center_embedding,pl,f,4.95,pl,f,5.38,pl,m,5.17,like
the lady sees the girl near the king.,near,peripheral,sg,f,4.95,sg,f,5.38,sg,m,5.17,see
the lady near the king sees the girl.,near,center_embedding,sg,f,4.95,sg,f,5.38,sg,m,5.17,see
the lady sees the girl behind the king.,behind,peripheral,sg,f,4.95,sg,f,5.38,sg,m,5.17,see
the lady behind the king sees the girl.,behind,center_embedding,sg,f,4.95,sg,f,5.38,sg,m,5.17,see
the lady likes the girl near the king.,near,peripheral,sg,f,4.95,sg,f,5.38,sg,m,5.17,like
the lady near the king likes the girl.,near,center_embedding,sg,f,4.95,sg,f,5.38,sg,m,5.17,like
the lady likes the girl behind the king.,behind,peripheral,sg,f,4.95,sg,f,5.38,sg,m,5.17,like
the lady behind the king likes the girl.,behind,center_embedding,sg,f,4.95,sg,f,5.38,sg,m,5.17,like
the lady sees the girl near the kings.,near,peripheral,sg,f,4.95,sg,f,5.38,pl,m,5.17,see
the lady near the kings sees the girl.,near,center_embedding,sg,f,4.95,sg,f,5.38,pl,m,5.17,see
the lady sees the girl behind the kings.,behind,peripheral,sg,f,4.95,sg,f,5.38,pl,m,5.17,see
the lady behind the kings sees the girl.,behind,center_embedding,sg,f,4.95,sg,f,5.38,pl,m,5.17,see
the lady likes the girl near the kings.,near,peripheral,sg,f,4.95,sg,f,5.38,pl,m,5.17,like
the lady near the kings likes the girl.,near,center_embedding,sg,f,4.95,sg,f,5.38,pl,m,5.17,like
the lady likes the girl behind the kings.,behind,peripheral,sg,f,4.95,sg,f,5.38,pl,m,5.17,like
the lady behind the kings likes the girl.,behind,center_embedding,sg,f,4.95,sg,f,5.38,pl,m,5.17,like
the lady sees the girls near the king.,near,peripheral,sg,f,4.95,pl,f,5.38,sg,m,5.17,see
the lady near the king sees the girls.,near,center_embedding,sg,f,4.95,pl,f,5.38,sg,m,5.17,see
the lady sees the girls behind the king.,behind,peripheral,sg,f,4.95,pl,f,5.38,sg,m,5.17,see
the lady behind the king sees the girls.,behind,center_embedding,sg,f,4.95,pl,f,5.38,sg,m,5.17,see
the lady likes the girls near the king.,near,peripheral,sg,f,4.95,pl,f,5.38,sg,m,5.17,like
the lady near the king likes the girls.,near,center_embedding,sg,f,4.95,pl,f,5.38,sg,m,5.17,like
the lady likes the girls behind the king.,behind,peripheral,sg,f,4.95,pl,f,5.38,sg,m,5.17,like
the lady behind the king likes the girls.,behind,center_embedding,sg,f,4.95,pl,f,5.38,sg,m,5.17,like
the lady sees the girls near the kings.,near,peripheral,sg,f,4.95,pl,f,5.38,pl,m,5.17,see
the lady near the kings sees the girls.,near,center_embedding,sg,f,4.95,pl,f,5.38,pl,m,5.17,see
the lady sees the girls behind the kings.,behind,peripheral,sg,f,4.95,pl,f,5.38,pl,m,5.17,see
the lady behind the kings sees the girls.,behind,center_embedding,sg,f,4.95,pl,f,5.38,pl,m,5.17,see
the lady likes the girls near the kings.,near,peripheral,sg,f,4.95,pl,f,5.38,pl,m,5.17,like
the lady near the kings likes the girls.,near,center_embedding,sg,f,4.95,pl,f,5.38,pl,m,5.17,like
the lady likes the girls behind the kings.,behind,peripheral,sg,f,4.95,pl,f,5.38,pl,m,5.17,like
the lady behind the kings likes the girls.,behind,center_embedding,sg,f,4.95,pl,f,5.38,pl,m,5.17,like
the ladies see the girl near the king.,near,peripheral,pl,f,4.95,sg,f,5.38,sg,m,5.17,see
the ladies near the king see the girl.,near,center_embedding,pl,f,4.95,sg,f,5.38,sg,m,5.17,see
the ladies see the girl behind the king.,behind,peripheral,pl,f,4.95,sg,f,5.38,sg,m,5.17,see
the ladies behind the king see the girl.,behind,center_embedding,pl,f,4.95,sg,f,5.38,sg,m,5.17,see
the ladies like the girl near the king.,near,peripheral,pl,f,4.95,sg,f,5.38,sg,m,5.17,like
the ladies near the king like the girl.,near,center_embedding,pl,f,4.95,sg,f,5.38,sg,m,5.17,like
the ladies like the girl behind the king.,behind,peripheral,pl,f,4.95,sg,f,5.38,sg,m,5.17,like
the ladies behind the king like the girl.,behind,center_embedding,pl,f,4.95,sg,f,5.38,sg,m,5.17,like
the ladies see the girl near the kings.,near,peripheral,pl,f,4.95,sg,f,5.38,pl,m,5.17,see
the ladies near the kings see the girl.,near,center_embedding,pl,f,4.95,sg,f,5.38,pl,m,5.17,see
the ladies see the girl behind the kings.,behind,peripheral,pl,f,4.95,sg,f,5.38,pl,m,5.17,see
the ladies behind the kings see the girl.,behind,center_embedding,pl,f,4.95,sg,f,5.38,pl,m,5.17,see
the ladies like the girl near the kings.,near,peripheral,pl,f,4.95,sg,f,5.38,pl,m,5.17,like
the ladies near the kings like the girl.,near,center_embedding,pl,f,4.95,sg,f,5.38,pl,m,5.17,like
the ladies like the girl behind the kings.,behind,peripheral,pl,f,4.95,sg,f,5.38,pl,m,5.17,like
the ladies behind the kings like the girl.,behind,center_embedding,pl,f,4.95,sg,f,5.38,pl,m,5.17,like
the ladies see the girls near the king.,near,peripheral,pl,f,4.95,pl,f,5.38,sg,m,5.17,see
the ladies near the king see the girls.,near,center_embedding,pl,f,4.95,pl,f,5.38,sg,m,5.17,see
the ladies see the girls behind the king.,behind,peripheral,pl,f,4.95,pl,f,5.38,sg,m,5.17,see
the ladies behind the king see the girls.,behind,center_embedding,pl,f,4.95,pl,f,5.38,sg,m,5.17,see
the ladies like the girls near the king.,near,peripheral,pl,f,4.95,pl,f,5.38,sg,m,5.17,like
the ladies near the king like the girls.,near,center_embedding,pl,f,4.95,pl,f,5.38,sg,m,5.17,like
the ladies like the girls behind the king.,behind,peripheral,pl,f,4.95,pl,f,5.38,sg,m,5.17,like
the ladies behind the king like the girls.,behind,center_embedding,pl,f,4.95,pl,f,5.38,sg,m,5.17,like
the ladies see the girls near the kings.,near,peripheral,pl,f,4.95,pl,f,5.38,pl,m,5.17,see
the ladies near the kings see the girls.,near,center_embedding,pl,f,4.95,pl,f,5.38,pl,m,5.17,see
the ladies see the girls behind the kings.,behind,peripheral,pl,f,4.95,pl,f,5.38,pl,m,5.17,see
the ladies behind the kings see the girls.,behind,center_embedding,pl,f,4.95,pl,f,5.38,pl,m,5.17,see
the ladies like the girls near the kings.,near,peripheral,pl,f,4.95,pl,f,5.38,pl,m,5.17,like
the ladies near the kings like the girls.,near,center_embedding,pl,f,4.95,pl,f,5.38,pl,m,5.17,like
the ladies like the girls behind the kings.,behind,peripheral,pl,f,4.95,pl,f,5.38,pl,m,5.17,like
the ladies behind the kings like the girls.,behind,center_embedding,pl,f,4.95,pl,f,5.38,pl,m,5.17,like
the lady sees the man near the woman.,near,peripheral,sg,f,4.95,sg,m,5.82,sg,f,5.35,see
the lady near the woman sees the man.,near,center_embedding,sg,f,4.95,sg,m,5.82,sg,f,5.35,see
the lady sees the man behind the woman.,behind,peripheral,sg,f,4.95,sg,m,5.82,sg,f,5.35,see
the lady behind the woman sees the man.,behind,center_embedding,sg,f,4.95,sg,m,5.82,sg,f,5.35,see
the lady likes the man near the woman.,near,peripheral,sg,f,4.95,sg,m,5.82,sg,f,5.35,like
the lady near the woman likes the man.,near,center_embedding,sg,f,4.95,sg,m,5.82,sg,f,5.35,like
the lady likes the man behind the woman.,behind,peripheral,sg,f,4.95,sg,m,5.82,sg,f,5.35,like
the lady behind the woman likes the man.,behind,center_embedding,sg,f,4.95,sg,m,5.82,sg,f,5.35,like
the lady sees the man near the women.,near,peripheral,sg,f,4.95,sg,m,5.82,pl,f,5.35,see
the lady near the women sees the man.,near,center_embedding,sg,f,4.95,sg,m,5.82,pl,f,5.35,see
the lady sees the man behind the women.,behind,peripheral,sg,f,4.95,sg,m,5.82,pl,f,5.35,see
the lady behind the women sees the man.,behind,center_embedding,sg,f,4.95,sg,m,5.82,pl,f,5.35,see
the lady likes the man near the women.,near,peripheral,sg,f,4.95,sg,m,5.82,pl,f,5.35,like
the lady near the women likes the man.,near,center_embedding,sg,f,4.95,sg,m,5.82,pl,f,5.35,like
the lady likes the man behind the women.,behind,peripheral,sg,f,4.95,sg,m,5.82,pl,f,5.35,like
the lady behind the women likes the man.,behind,center_embedding,sg,f,4.95,sg,m,5.82,pl,f,5.35,like
the lady sees the men near the woman.,near,peripheral,sg,f,4.95,pl,m,5.82,sg,f,5.35,see
the lady near the woman sees the men.,near,center_embedding,sg,f,4.95,pl,m,5.82,sg,f,5.35,see
the lady sees the men behind the woman.,behind,peripheral,sg,f,4.95,pl,m,5.82,sg,f,5.35,see
the lady behind the woman sees the men.,behind,center_embedding,sg,f,4.95,pl,m,5.82,sg,f,5.35,see
the lady likes the men near the woman.,near,peripheral,sg,f,4.95,pl,m,5.82,sg,f,5.35,like
the lady near the woman likes the men.,near,center_embedding,sg,f,4.95,pl,m,5.82,sg,f,5.35,like
the lady likes the men behind the woman.,behind,peripheral,sg,f,4.95,pl,m,5.82,sg,f,5.35,like
the lady behind the woman likes the men.,behind,center_embedding,sg,f,4.95,pl,m,5.82,sg,f,5.35,like
the lady sees the men near the women.,near,peripheral,sg,f,4.95,pl,m,5.82,pl,f,5.35,see
the lady near the women sees the men.,near,center_embedding,sg,f,4.95,pl,m,5.82,pl,f,5.35,see
the lady sees the men behind the women.,behind,peripheral,sg,f,4.95,pl,m,5.82,pl,f,5.35,see
the lady behind the women sees the men.,behind,center_embedding,sg,f,4.95,pl,m,5.82,pl,f,5.35,see
the lady likes the men near the women.,near,peripheral,sg,f,4.95,pl,m,5.82,pl,f,5.35,like
the lady near the women likes the men.,near,center_embedding,sg,f,4.95,pl,m,5.82,pl,f,5.35,like
the lady likes the men behind the women.,behind,peripheral,sg,f,4.95,pl,m,5.82,pl,f,5.35,like
the lady behind the women likes the men.,behind,center_embedding,sg,f,4.95,pl,m,5.82,pl,f,5.35,like
the ladies see the man near the woman.,near,peripheral,pl,f,4.95,sg,m,5.82,sg,f,5.35,see
the ladies near the woman see the man.,near,center_embedding,pl,f,4.95,sg,m,5.82,sg,f,5.35,see
the ladies see the man behind the woman.,behind,peripheral,pl,f,4.95,sg,m,5.82,sg,f,5.35,see
the ladies behind the woman see the man.,behind,center_embedding,pl,f,4.95,sg,m,5.82,sg,f,5.35,see
the ladies like the man near the woman.,near,peripheral,pl,f,4.95,sg,m,5.82,sg,f,5.35,like
the ladies near the woman like the man.,near,center_embedding,pl,f,4.95,sg,m,5.82,sg,f,5.35,like
the ladies like the man behind the woman.,behind,peripheral,pl,f,4.95,sg,m,5.82,sg,f,5.35,like
the ladies behind the woman like the man.,behind,center_embedding,pl,f,4.95,sg,m,5.82,sg,f,5.35,like
the ladies see the man near the women.,near,peripheral,pl,f,4.95,sg,m,5.82,pl,f,5.35,see
the ladies near the women see the man.,near,center_embedding,pl,f,4.95,sg,m,5.82,pl,f,5.35,see
the ladies see the man behind the women.,behind,peripheral,pl,f,4.95,sg,m,5.82,pl,f,5.35,see
the ladies behind the women see the man.,behind,center_embedding,pl,f,4.95,sg,m,5.82,pl,f,5.35,see
the ladies like the man near the women.,near,peripheral,pl,f,4.95,sg,m,5.82,pl,f,5.35,like
the ladies near the women like the man.,near,center_embedding,pl,f,4.95,sg,m,5.82,pl,f,5.35,like
the ladies like the man behind the women.,behind,peripheral,pl,f,4.95,sg,m,5.82,pl,f,5.35,like
the ladies behind the women like the man.,behind,center_embedding,pl,f,4.95,sg,m,5.82,pl,f,5.35,like
the ladies see the men near the woman.,near,peripheral,pl,f,4.95,pl,m,5.82,sg,f,5.35,see
the ladies near the woman see the men.,near,center_embedding,pl,f,4.95,pl,m,5.82,sg,f,5.35,see
the ladies see the men behind the woman.,behind,peripheral,pl,f,4.95,pl,m,5.82,sg,f,5.35,see
the ladies behind the woman see the men.,behind,center_embedding,pl,f,4.95,pl,m,5.82,sg,f,5.35,see
the ladies like the men near the woman.,near,peripheral,pl,f,4.95,pl,m,5.82,sg,f,5.35,like
the ladies near the woman like the men.,near,center_embedding,pl,f,4.95,pl,m,5.82,sg,f,5.35,like
the ladies like the men behind the woman.,behind,peripheral,pl,f,4.95,pl,m,5.82,sg,f,5.35,like
the ladies behind the woman like the men.,behind,center_embedding,pl,f,4.95,pl,m,5.82,sg,f,5.35,like
the ladies see the men near the women.,near,peripheral,pl,f,4.95,pl,m,5.82,pl,f,5.35,see
the ladies near the women see the men.,near,center_embedding,pl,f,4.95,pl,m,5.82,pl,f,5.35,see
the ladies see the men behind the women.,behind,peripheral,pl,f,4.95,pl,m,5.82,pl,f,5.35,see
the ladies behind the women see the men.,behind,center_embedding,pl,f,4.95,pl,m,5.82,pl,f,5.35,see
the ladies like the men near the women.,near,peripheral,pl,f,4.95,pl,m,5.82,pl,f,5.35,like
the ladies near the women like the men.,near,center_embedding,pl,f,4.95,pl,m,5.82,pl,f,5.35,like
the ladies like the men behind the women.,behind,peripheral,pl,f,4.95,pl,m,5.82,pl,f,5.35,like
the ladies behind the women like the men.,behind,center_embedding,pl,f,4.95,pl,m,5.82,pl,f,5.35,like
the lady sees the man near the girl.,near,peripheral,sg,f,4.95,sg,m,5.82,sg,f,5.38,see
the lady near the girl sees the man.,near,center_embedding,sg,f,4.95,sg,m,5.82,sg,f,5.38,see
the lady sees the man behind the girl.,behind,peripheral,sg,f,4.95,sg,m,5.82,sg,f,5.38,see
the lady behind the girl sees the man.,behind,center_embedding,sg,f,4.95,sg,m,5.82,sg,f,5.38,see
the lady likes the man near the girl.,near,peripheral,sg,f,4.95,sg,m,5.82,sg,f,5.38,like
the lady near the girl likes the man.,near,center_embedding,sg,f,4.95,sg,m,5.82,sg,f,5.38,like
the lady likes the man behind the girl.,behind,peripheral,sg,f,4.95,sg,m,5.82,sg,f,5.38,like
the lady behind the girl likes the man.,behind,center_embedding,sg,f,4.95,sg,m,5.82,sg,f,5.38,like
the lady sees the man near the girls.,near,peripheral,sg,f,4.95,sg,m,5.82,pl,f,5.38,see
the lady near the girls sees the man.,near,center_embedding,sg,f,4.95,sg,m,5.82,pl,f,5.38,see
the lady sees the man behind the girls.,behind,peripheral,sg,f,4.95,sg,m,5.82,pl,f,5.38,see
the lady behind the girls sees the man.,behind,center_embedding,sg,f,4.95,sg,m,5.82,pl,f,5.38,see
the lady likes the man near the girls.,near,peripheral,sg,f,4.95,sg,m,5.82,pl,f,5.38,like
the lady near the girls likes the man.,near,center_embedding,sg,f,4.95,sg,m,5.82,pl,f,5.38,like
the lady likes the man behind the girls.,behind,peripheral,sg,f,4.95,sg,m,5.82,pl,f,5.38,like
the lady behind the girls likes the man.,behind,center_embedding,sg,f,4.95,sg,m,5.82,pl,f,5.38,like
the lady sees the men near the girl.,near,peripheral,sg,f,4.95,pl,m,5.82,sg,f,5.38,see
the lady near the girl sees the men.,near,center_embedding,sg,f,4.95,pl,m,5.82,sg,f,5.38,see
the lady sees the men behind the girl.,behind,peripheral,sg,f,4.95,pl,m,5.82,sg,f,5.38,see
the lady behind the girl sees the men.,behind,center_embedding,sg,f,4.95,pl,m,5.82,sg,f,5.38,see
the lady likes the men near the girl.,near,peripheral,sg,f,4.95,pl,m,5.82,sg,f,5.38,like
the lady near the girl likes the men.,near,center_embedding,sg,f,4.95,pl,m,5.82,sg,f,5.38,like
the lady likes the men behind the girl.,behind,peripheral,sg,f,4.95,pl,m,5.82,sg,f,5.38,like
the lady behind the girl likes the men.,behind,center_embedding,sg,f,4.95,pl,m,5.82,sg,f,5.38,like
the lady sees the men near the girls.,near,peripheral,sg,f,4.95,pl,m,5.82,pl,f,5.38,see
the lady near the girls sees the men.,near,center_embedding,sg,f,4.95,pl,m,5.82,pl,f,5.38,see
the lady sees the men behind the girls.,behind,peripheral,sg,f,4.95,pl,m,5.82,pl,f,5.38,see
the lady behind the girls sees the men.,behind,center_embedding,sg,f,4.95,pl,m,5.82,pl,f,5.38,see
the lady likes the men near the girls.,near,peripheral,sg,f,4.95,pl,m,5.82,pl,f,5.38,like
the lady near the girls likes the men.,near,center_embedding,sg,f,4.95,pl,m,5.82,pl,f,5.38,like
the lady likes the men behind the girls.,behind,peripheral,sg,f,4.95,pl,m,5.82,pl,f,5.38,like
the lady behind the girls likes the men.,behind,center_embedding,sg,f,4.95,pl,m,5.82,pl,f,5.38,like
the ladies see the man near the girl.,near,peripheral,pl,f,4.95,sg,m,5.82,sg,f,5.38,see
the ladies near the girl see the man.,near,center_embedding,pl,f,4.95,sg,m,5.82,sg,f,5.38,see
the ladies see the man behind the girl.,behind,peripheral,pl,f,4.95,sg,m,5.82,sg,f,5.38,see
the ladies behind the girl see the man.,behind,center_embedding,pl,f,4.95,sg,m,5.82,sg,f,5.38,see
the ladies like the man near the girl.,near,peripheral,pl,f,4.95,sg,m,5.82,sg,f,5.38,like
the ladies near the girl like the man.,near,center_embedding,pl,f,4.95,sg,m,5.82,sg,f,5.38,like
the ladies like the man behind the girl.,behind,peripheral,pl,f,4.95,sg,m,5.82,sg,f,5.38,like
the ladies behind the girl like the man.,behind,center_embedding,pl,f,4.95,sg,m,5.82,sg,f,5.38,like
the ladies see the man near the girls.,near,peripheral,pl,f,4.95,sg,m,5.82,pl,f,5.38,see
the ladies near the girls see the man.,near,center_embedding,pl,f,4.95,sg,m,5.82,pl,f,5.38,see
the ladies see the man behind the girls.,behind,peripheral,pl,f,4.95,sg,m,5.82,pl,f,5.38,see
the ladies behind the girls see the man.,behind,center_embedding,pl,f,4.95,sg,m,5.82,pl,f,5.38,see
the ladies like the man near the girls.,near,peripheral,pl,f,4.95,sg,m,5.82,pl,f,5.38,like
the ladies near the girls like the man.,near,center_embedding,pl,f,4.95,sg,m,5.82,pl,f,5.38,like
the ladies like the man behind the girls.,behind,peripheral,pl,f,4.95,sg,m,5.82,pl,f,5.38,like
the ladies behind the girls like the man.,behind,center_embedding,pl,f,4.95,sg,m,5.82,pl,f,5.38,like
the ladies see the men near the girl.,near,peripheral,pl,f,4.95,pl,m,5.82,sg,f,5.38,see
the ladies near the girl see the men.,near,center_embedding,pl,f,4.95,pl,m,5.82,sg,f,5.38,see
the ladies see the men behind the girl.,behind,peripheral,pl,f,4.95,pl,m,5.82,sg,f,5.38,see
the ladies behind the girl see the men.,behind,center_embedding,pl,f,4.95,pl,m,5.82,sg,f,5.38,see
the ladies like the men near the girl.,near,peripheral,pl,f,4.95,pl,m,5.82,sg,f,5.38,like
the ladies near the girl like the men.,near,center_embedding,pl,f,4.95,pl,m,5.82,sg,f,5.38,like
the ladies like the men behind the girl.,behind,peripheral,pl,f,4.95,pl,m,5.82,sg,f,5.38,like
the ladies behind the girl like the men.,behind,center_embedding,pl,f,4.95,pl,m,5.82,sg,f,5.38,like
the ladies see the men near the girls.,near,peripheral,pl,f,4.95,pl,m,5.82,pl,f,5.38,see
the ladies near the girls see the men.,near,center_embedding,pl,f,4.95,pl,m,5.82,pl,f,5.38,see
the ladies see the men behind the girls.,behind,peripheral,pl,f,4.95,pl,m,5.82,pl,f,5.38,see
the ladies behind the girls see the men.,behind,center_embedding,pl,f,4.95,pl,m,5.82,pl,f,5.38,see
the ladies like the men near the girls.,near,peripheral,pl,f,4.95,pl,m,5.82,pl,f,5.38,like
the ladies near the girls like the men.,near,center_embedding,pl,f,4.95,pl,m,5.82,pl,f,5.38,like
the ladies like the men behind the girls.,behind,peripheral,pl,f,4.95,pl,m,5.82,pl,f,5.38,like
the ladies behind the girls like the men.,behind,center_embedding,pl,f,4.95,pl,m,5.82,pl,f,5.38,like
the lady sees the man near the boy.,near,peripheral,sg,f,4.95,sg,m,5.82,sg,m,5.17,see
the lady near the boy sees the man.,near,center_embedding,sg,f,4.95,sg,m,5.82,sg,m,5.17,see
the lady sees the man behind the boy.,behind,peripheral,sg,f,4.95,sg,m,5.82,sg,m,5.17,see
the lady behind the boy sees the man.,behind,center_embedding,sg,f,4.95,sg,m,5.82,sg,m,5.17,see
the lady likes the man near the boy.,near,peripheral,sg,f,4.95,sg,m,5.82,sg,m,5.17,like
the lady near the boy likes the man.,near,center_embedding,sg,f,4.95,sg,m,5.82,sg,m,5.17,like
the lady likes the man behind the boy.,behind,peripheral,sg,f,4.95,sg,m,5.82,sg,m,5.17,like
the lady behind the boy likes the man.,behind,center_embedding,sg,f,4.95,sg,m,5.82,sg,m,5.17,like
the lady sees the man near the boys.,near,peripheral,sg,f,4.95,sg,m,5.82,pl,m,5.17,see
the lady near the boys sees the man.,near,center_embedding,sg,f,4.95,sg,m,5.82,pl,m,5.17,see
the lady sees the man behind the boys.,behind,peripheral,sg,f,4.95,sg,m,5.82,pl,m,5.17,see
the lady behind the boys sees the man.,behind,center_embedding,sg,f,4.95,sg,m,5.82,pl,m,5.17,see
the lady likes the man near the boys.,near,peripheral,sg,f,4.95,sg,m,5.82,pl,m,5.17,like
the lady near the boys likes the man.,near,center_embedding,sg,f,4.95,sg,m,5.82,pl,m,5.17,like
the lady likes the man behind the boys.,behind,peripheral,sg,f,4.95,sg,m,5.82,pl,m,5.17,like
the lady behind the boys likes the man.,behind,center_embedding,sg,f,4.95,sg,m,5.82,pl,m,5.17,like
the lady sees the men near the boy.,near,peripheral,sg,f,4.95,pl,m,5.82,sg,m,5.17,see
the lady near the boy sees the men.,near,center_embedding,sg,f,4.95,pl,m,5.82,sg,m,5.17,see
the lady sees the men behind the boy.,behind,peripheral,sg,f,4.95,pl,m,5.82,sg,m,5.17,see
the lady behind the boy sees the men.,behind,center_embedding,sg,f,4.95,pl,m,5.82,sg,m,5.17,see
the lady likes the men near the boy.,near,peripheral,sg,f,4.95,pl,m,5.82,sg,m,5.17,like
the lady near the boy likes the men.,near,center_embedding,sg,f,4.95,pl,m,5.82,sg,m,5.17,like
the lady likes the men behind the boy.,behind,peripheral,sg,f,4.95,pl,m,5.82,sg,m,5.17,like
the lady behind the boy likes the men.,behind,center_embedding,sg,f,4.95,pl,m,5.82,sg,m,5.17,like
the lady sees the men near the boys.,near,peripheral,sg,f,4.95,pl,m,5.82,pl,m,5.17,see
the lady near the boys sees the men.,near,center_embedding,sg,f,4.95,pl,m,5.82,pl,m,5.17,see
the lady sees the men behind the boys.,behind,peripheral,sg,f,4.95,pl,m,5.82,pl,m,5.17,see
the lady behind the boys sees the men.,behind,center_embedding,sg,f,4.95,pl,m,5.82,pl,m,5.17,see
the lady likes the men near the boys.,near,peripheral,sg,f,4.95,pl,m,5.82,pl,m,5.17,like
the lady near the boys likes the men.,near,center_embedding,sg,f,4.95,pl,m,5.82,pl,m,5.17,like
the lady likes the men behind the boys.,behind,peripheral,sg,f,4.95,pl,m,5.82,pl,m,5.17,like
the lady behind the boys likes the men.,behind,center_embedding,sg,f,4.95,pl,m,5.82,pl,m,5.17,like
the ladies see the man near the boy.,near,peripheral,pl,f,4.95,sg,m,5.82,sg,m,5.17,see
the ladies near the boy see the man.,near,center_embedding,pl,f,4.95,sg,m,5.82,sg,m,5.17,see
the ladies see the man behind the boy.,behind,peripheral,pl,f,4.95,sg,m,5.82,sg,m,5.17,see
the ladies behind the boy see the man.,behind,center_embedding,pl,f,4.95,sg,m,5.82,sg,m,5.17,see
the ladies like the man near the boy.,near,peripheral,pl,f,4.95,sg,m,5.82,sg,m,5.17,like
the ladies near the boy like the man.,near,center_embedding,pl,f,4.95,sg,m,5.82,sg,m,5.17,like
the ladies like the man behind the boy.,behind,peripheral,pl,f,4.95,sg,m,5.82,sg,m,5.17,like
the ladies behind the boy like the man.,behind,center_embedding,pl,f,4.95,sg,m,5.82,sg,m,5.17,like
the ladies see the man near the boys.,near,peripheral,pl,f,4.95,sg,m,5.82,pl,m,5.17,see
the ladies near the boys see the man.,near,center_embedding,pl,f,4.95,sg,m,5.82,pl,m,5.17,see
the ladies see the man behind the boys.,behind,peripheral,pl,f,4.95,sg,m,5.82,pl,m,5.17,see
the ladies behind the boys see the man.,behind,center_embedding,pl,f,4.95,sg,m,5.82,pl,m,5.17,see
the ladies like the man near the boys.,near,peripheral,pl,f,4.95,sg,m,5.82,pl,m,5.17,like
the ladies near the boys like the man.,near,center_embedding,pl,f,4.95,sg,m,5.82,pl,m,5.17,like
